query,intent,entities
Please find me a brown HP smartphone any suggestions?,search_product,"[(17, 22, 'COLOR'), (23, 25, 'BRAND'), (26, 36, 'PRODUCT_TYPE')]"
Looking to buy a camping hammock ultralight with mosquito net and rainfly,search_product,"[(18, 34, 'PRODUCT_TYPE'), (35, 45, 'WEIGHT'), (51, 63, 'INCLUSIONS'), (68, 75, 'INCLUSIONS')]"
Can you help me find wireless noise cancelling headphones similar to Sony,search_product,"[(20, 53, 'PRODUCT_TYPE'), (65, 69, 'SIMILAR_TO')]"
My daughter wants a suede desk lamp,search_product,"[(20, 25, 'MATERIAL'), (26, 35, 'PRODUCT_TYPE')]"
My daughter wants a for parts yoga mat any suggestions?,search_product,"[(20, 29, 'CONDITION'), (30, 38, 'PRODUCT_TYPE')]"
Can you find me a JBL Flip 6 under $200 if possible,search_product,"[(18, 21, 'BRAND'), (22, 28, 'MODEL'), (29, 39, 'PRICE_RANGE')]"
I want a professional espresso tamper calibrated 58mm stainless steel,search_product,"[(9, 35, 'PRODUCT_TYPE'), (36, 46, 'FEATURE'), (47, 51, 'SIZE'), (52, 67, 'MATERIAL')]"
Please show me fermentation crocks with water seal 5 liter for making sauerkraut,search_product,"[(15, 34, 'PRODUCT_TYPE'), (40, 50, 'FEATURE'), (51, 58, 'CAPACITY'), (63, 81, 'USAGE')]"
Please find me a linen mattress anyone?,search_product,"[(17, 22, 'MATERIAL'), (23, 31, 'PRODUCT_TYPE')]"
Looking for Novation Launchkey MIDI controllers with 61 keys MK3 version,search_product,"[(12, 20, 'BRAND'), (21, 30, 'MODEL'), (31, 47, 'PRODUCT_TYPE'), (53, 60, 'KEYS'), (61, 64, 'VERSION')]"
I want electric wine openers with foil cutter and aerator rechargeable,search_product,"[(7, 27, 'PRODUCT_TYPE'), (33, 44, 'FEATURE'), (49, 56, 'FEATURE'), (57, 69, 'FEATURE')]"
silicone monitor please,search_product,"[(0, 8, 'MATERIAL'), (9, 16, 'PRODUCT_TYPE')]"
Do you have cork boards fabric covered with aluminum frame 24x36,search_product,"[(12, 23, 'PRODUCT_TYPE'), (24, 38, 'MATERIAL'), (44, 58, 'FRAME'), (59, 64, 'SIZE')]"
My wife wants a orange smartwatch,search_product,"[(16, 22, 'COLOR'), (23, 33, 'PRODUCT_TYPE')]"
Help me find a adjustable keyboard any suggestions?,search_product,"[(15, 25, 'FEATURE'), (26, 34, 'PRODUCT_TYPE')]"
Help me find a used boots for camping,search_product,"[(20, 25, 'PRODUCT_TYPE'), (15, 19, 'CONDITION'), (30, 37, 'USAGE')]"
Does anyone sell a microphone 32 inch,search_product,"[(19, 29, 'PRODUCT_TYPE'), (30, 37, 'SIZE')]"
My wife wants a good condition handbag in good condition,search_product,"[(16, 30, 'CONDITION'), (31, 38, 'PRODUCT_TYPE')]"
I need used boots,search_product,"[(7, 11, 'CONDITION'), (12, 17, 'PRODUCT_TYPE')]"
Can you show me a Adidas speaker breathable under $25,search_product,"[(18, 24, 'BRAND'), (25, 32, 'PRODUCT_TYPE'), (33, 43, 'FEATURE'), (44, 53, 'PRICE_RANGE')]"
I'm looking for a jeans 27 inch any suggestions?,search_product,"[(18, 23, 'PRODUCT_TYPE'), (24, 31, 'SIZE')]"
Can I see a canvas fitness tracker,search_product,"[(12, 18, 'MATERIAL'), (19, 34, 'PRODUCT_TYPE')]"
I need Audeze LCD-X planar magnetic studio headphones for professional use,search_product,"[(7, 13, 'BRAND'), (14, 19, 'MODEL'), (20, 50, 'PRODUCT_TYPE'), (55, 71, 'USAGE')]"
Can you find me a Herman Miller Aeron office chair in size B graphite,search_product,"[(19, 32, 'BRAND'), (33, 38, 'MODEL'), (39, 51, 'PRODUCT_TYPE'), (55, 61, 'SIZE'), (62, 70, 'COLOR')]"
Does anyone have a professional camera for sale,search_product,"[(19, 31, 'USAGE'), (32, 38, 'PRODUCT_TYPE')]"
Can you find me a smartwatch over $1000,search_product,"[(18, 28, 'PRODUCT_TYPE'), (29, 39, 'PRICE_RANGE')]"
I need a canvas guitar in orange,search_product,"[(26, 32, 'COLOR'), (9, 15, 'MATERIAL'), (16, 22, 'PRODUCT_TYPE')]"
I have been looking for a plastic phone case in good condition,search_product,"[(26, 33, 'MATERIAL'), (34, 44, 'PRODUCT_TYPE')]"
I need a Lelit Bianca espresso machine with flow control paddle feature,search_product,"[(10, 15, 'BRAND'), (16, 22, 'MODEL'), (23, 39, 'PRODUCT_TYPE'), (45, 65, 'FEATURE')]"
Can you show me a coral speaker recommendations?,search_product,"[(18, 23, 'COLOR'), (24, 31, 'PRODUCT_TYPE')]"
Can I see a silver sneakers please,search_product,"[(12, 18, 'COLOR'), (19, 27, 'PRODUCT_TYPE')]"
Can you show me a hiking blanket,search_product,"[(18, 24, 'USAGE'), (25, 32, 'PRODUCT_TYPE')]"
I need air fryer 32 inch anyone?,search_product,"[(7, 16, 'PRODUCT_TYPE'), (17, 24, 'SIZE')]"
Does anyone have a open box olive yoga mat,search_product,"[(28, 33, 'COLOR'), (34, 42, 'PRODUCT_TYPE'), (19, 27, 'CONDITION')]"
Searching for a headset size 8 if possible,search_product,"[(16, 23, 'PRODUCT_TYPE'), (24, 30, 'SIZE')]"
I'm looking for hard drive medium for sale,search_product,"[(16, 26, 'PRODUCT_TYPE'), (27, 33, 'SIZE')]"
I have been looking for a monitor XXL,search_product,"[(26, 33, 'PRODUCT_TYPE'), (34, 37, 'SIZE')]"
Does anyone have a coffee maker under $50,search_product,"[(19, 31, 'PRODUCT_TYPE'), (32, 41, 'PRICE_RANGE')]"
Looking for a cycling gaming headset for sale,search_product,"[(14, 21, 'USAGE'), (22, 36, 'PRODUCT_TYPE')]"
I'm interested in a silver running shoes,search_product,"[(20, 26, 'COLOR'), (27, 40, 'PRODUCT_TYPE')]"
Does anyone sell a mouse between $50 and $100 please,search_product,"[(19, 24, 'PRODUCT_TYPE'), (25, 45, 'PRICE_RANGE')]"
Can you show me a yellow rubber air fryer,search_product,"[(18, 24, 'COLOR'), (25, 31, 'MATERIAL'), (32, 41, 'PRODUCT_TYPE')]"
I want an antique writing desk oak with hidden compartments restored,search_product,"[(10, 30, 'PRODUCT_TYPE'), (31, 34, 'MATERIAL'), (40, 59, 'FEATURE'), (60, 68, 'CONDITION')]"
Please show me paper shredders cross cut 12 sheet with pullout basket,search_product,"[(15, 31, 'PRODUCT_TYPE'), (32, 41, 'PRODUCT_TYPE'), (42, 50, 'CAPACITY'), (56, 70, 'FEATURE')]"
I need a mattress $50 to $200,search_product,"[(9, 17, 'PRODUCT_TYPE'), (18, 29, 'PRICE_RANGE')]"
Can I see professional drawing tablet displays 22 inch for digital artists,search_product,"[(10, 42, 'PRODUCT_TYPE'), (43, 50, 'SIZE'), (55, 70, 'USAGE')]"
I need a smartwatch under $100 any suggestions?,search_product,"[(9, 19, 'PRODUCT_TYPE'), (20, 30, 'PRICE_RANGE')]"
My friend wants a green Nike notebook under $25,search_product,"[(18, 23, 'COLOR'), (24, 28, 'BRAND'), (29, 37, 'PRODUCT_TYPE'), (38, 47, 'PRICE_RANGE')]"
Searching for a monitor between $100 and $300 recommendations?,search_product,"[(16, 23, 'PRODUCT_TYPE'), (24, 45, 'PRICE_RANGE')]"
Does anyone have a denim phone case,search_product,"[(19, 24, 'MATERIAL'), (25, 35, 'PRODUCT_TYPE')]"
Does anyone sell a fleece power bank any suggestions?,search_product,"[(19, 25, 'MATERIAL'), (26, 36, 'PRODUCT_TYPE')]"
I'm looking for Bowflex SelectTech 552 adjustable dumbbells sold as a pair,search_product,"[(17, 24, 'BRAND'), (25, 38, 'MODEL'), (43, 63, 'PRODUCT_TYPE'), (74, 78, 'QUANTITY')]"
I need a tablet with minimum 8GB RAM and 256GB storage for digital art,search_product,"[(10, 16, 'PRODUCT_TYPE'), (30, 36, 'RAM'), (41, 47, 'STORAGE'), (52, 63, 'USAGE')]"
Estoy buscando zapatillas de running con amortiguación máxima para maratones,search_product,"[(17, 39, 'PRODUCT_TYPE'), (44, 63, 'FEATURE'), (68, 77, 'USAGE')]"
I'm looking for a silicone headphones,search_product,"[(18, 26, 'MATERIAL'), (27, 37, 'PRODUCT_TYPE')]"
Searching for a cream denim bicycle brand new,search_product,"[(16, 21, 'COLOR'), (22, 27, 'MATERIAL'), (28, 35, 'PRODUCT_TYPE'), (36, 45, 'CONDITION')]"
My husband is looking for a brown HP hoodie recommendations?,search_product,"[(28, 33, 'COLOR'), (34, 36, 'BRAND'), (37, 43, 'PRODUCT_TYPE')]"
My husband is looking for a dumbbells under $100 anyone?,search_product,"[(28, 37, 'PRODUCT_TYPE'), (38, 48, 'PRICE_RANGE')]"
I need Powerblock Elite EXP adjustable dumbbells from 5 to 90 lbs,search_product,"[(7, 17, 'BRAND'), (18, 27, 'MODEL'), (28, 48, 'PRODUCT_TYPE'), (54, 65, 'WEIGHT_RANGE')]"
Do you have cycling jerseys moisture wicking short sleeve in large,search_product,"[(12, 28, 'PRODUCT_TYPE'), (29, 45, 'MATERIAL'), (46, 58, 'STYLE'), (62, 67, 'SIZE')]"
Please show me a beginner handbag recommendations?,search_product,"[(17, 25, 'USAGE'), (26, 33, 'PRODUCT_TYPE')]"
Where can I find a LG hoodie if possible,search_product,"[(19, 21, 'BRAND'), (22, 28, 'PRODUCT_TYPE')]"
Help me find a black silicone smartphone open box,search_product,"[(15, 20, 'COLOR'), (21, 29, 'MATERIAL'), (30, 40, 'PRODUCT_TYPE'), (41, 49, 'CONDITION')]"
Do you have any complete lapidary equipment sets for gemstone cutting polishing,search_product,"[(16, 46, 'PRODUCT_TYPE'), (51, 68, 'USAGE'), (69, 78, 'USAGE')]"
I want a complete leatherworking tool set with stamps and dyes,search_product,"[(9, 37, 'PRODUCT_TYPE'), (43, 49, 'INCLUSIONS'), (54, 58, 'INCLUSIONS')]"
My wife wants a titanium treadmill in turquoise,search_product,"[(38, 47, 'COLOR'), (16, 24, 'MATERIAL'), (25, 34, 'PRODUCT_TYPE')]"
My son wants a tablet between $100 and $300 anyone?,search_product,"[(15, 21, 'PRODUCT_TYPE'), (22, 43, 'PRICE_RANGE')]"
I'm looking for scratch resistant smartphone,search_product,"[(16, 33, 'FEATURE'), (34, 44, 'PRODUCT_TYPE')]"
Can you find me mechanical keyboards with hot swappable switches RGB,search_product,"[(17, 38, 'PRODUCT_TYPE'), (44, 66, 'FEATURE'), (67, 70, 'FEATURE')]"
I need an extra thick non-slip eco-friendly yoga mat for home practice,search_product,"[(10, 21, 'FEATURE'), (22, 30, 'FEATURE'), (31, 43, 'FEATURE'), (44, 52, 'PRODUCT_TYPE')]"
Looking for a linen sandals,search_product,"[(14, 19, 'MATERIAL'), (20, 27, 'PRODUCT_TYPE')]"
I'm searching for a nylon speaker,search_product,"[(20, 25, 'MATERIAL'), (26, 33, 'PRODUCT_TYPE')]"
Please help me locate a document scanner duplex with auto feeder portable,search_product,"[(24, 40, 'PRODUCT_TYPE'), (41, 47, 'FEATURE'), (53, 64, 'FEATURE'), (65, 73, 'PRODUCT_TYPE')]"
I'm looking for a scratch resistant boots,search_product,"[(18, 35, 'FEATURE'), (36, 41, 'PRODUCT_TYPE')]"
My daughter wants a wireless backpack,search_product,"[(20, 28, 'CONNECTIVITY'), (29, 37, 'PRODUCT_TYPE')]"
Looking for scuba diving gear full set with regulator BCD wetsuit,search_product,"[(12, 29, 'PRODUCT_TYPE'), (30, 38, 'SET'), (44, 53, 'COMPONENT'), (54, 57, 'COMPONENT'), (58, 65, 'COMPONENT')]"
I want a refurbished Adidas Samba OG recommendations?,search_product,"[(9, 20, 'CONDITION'), (21, 27, 'BRAND'), (28, 36, 'MODEL')]"
Looking for certified pre-owned MacBook Pro 16 inch with M2 Max chip,search_product,"[(12, 31, 'CONDITION'), (32, 43, 'MODEL'), (44, 51, 'SIZE'), (57, 63, 'PROCESSOR')]"
Looking for handcrafted wooden chess pieces Staunton design weighted,search_product,"[(12, 40, 'PRODUCT_TYPE'), (41, 56, 'STYLE'), (57, 65, 'FEATURE')]"
Can I see a leather sneakers please,search_product,"[(12, 19, 'MATERIAL'), (20, 28, 'PRODUCT_TYPE')]"
I'm looking for a certified refurbished bicycle anyone?,search_product,"[(18, 39, 'CONDITION'), (40, 47, 'PRODUCT_TYPE')]"
I want to buy a camera large any suggestions?,search_product,"[(16, 22, 'PRODUCT_TYPE'), (23, 28, 'SIZE')]"
We are searching for a gold laptop for sale,search_product,"[(23, 27, 'COLOR'), (28, 34, 'PRODUCT_TYPE')]"
I'd like to get a ASUS gaming laptop if possible,search_product,"[(18, 22, 'BRAND'), (23, 36, 'PRODUCT_TYPE')]"
Searching for denim sandals any suggestions?,search_product,"[(14, 19, 'MATERIAL'), (20, 27, 'PRODUCT_TYPE')]"
Help me find a wifi mattress recommendations?,search_product,"[(15, 19, 'CONNECTIVITY'), (20, 28, 'PRODUCT_TYPE')]"
Show me a portable phone case for sale,search_product,"[(10, 18, 'FEATURE'), (19, 29, 'PRODUCT_TYPE')]"
I want a navy glass phone case brand new,search_product,"[(9, 13, 'COLOR'), (14, 19, 'MATERIAL'), (20, 30, 'PRODUCT_TYPE'), (31, 40, 'CONDITION')]"
Can anyone find a jacket king recommendations?,search_product,"[(18, 24, 'PRODUCT_TYPE'), (25, 29, 'SIZE')]"
My son wants a fleece gaming headset for sale,search_product,"[(15, 21, 'MATERIAL'), (22, 36, 'PRODUCT_TYPE')]"
I need a quality espresso grinder with stepless adjustment for home baristas,search_product,"[(10, 17, 'TIER'), (18, 33, 'PRODUCT_TYPE'), (39, 58, 'FEATURE'), (63, 76, 'USAGE')]"
Please find me a navy yoga mat please,search_product,"[(17, 21, 'COLOR'), (22, 30, 'PRODUCT_TYPE')]"
I'm looking for a teal smartwatch in brand new condition,search_product,"[(18, 22, 'COLOR'), (23, 33, 'PRODUCT_TYPE'), (37, 46, 'CONDITION')]"
I'm looking for a orange Ninja boots please,search_product,"[(18, 24, 'COLOR'), (25, 30, 'BRAND'), (31, 36, 'PRODUCT_TYPE')]"
My husband is looking for a yoga mat over $1000 for sale,search_product,"[(28, 36, 'PRODUCT_TYPE'), (37, 47, 'PRICE_RANGE')]"
I'm looking for kids bicycle,search_product,"[(16, 20, 'USAGE'), (21, 28, 'PRODUCT_TYPE')]"
Help me find rubber wallet recommendations?,search_product,"[(13, 19, 'MATERIAL'), (20, 26, 'PRODUCT_TYPE')]"
My husband is looking for a brass gaming headset,search_product,"[(28, 33, 'MATERIAL'), (34, 48, 'PRODUCT_TYPE')]"
Looking for a titanium yoga mat please,search_product,"[(14, 22, 'MATERIAL'), (23, 31, 'PRODUCT_TYPE')]"
I need a gaming microphone anyone?,search_product,"[(9, 15, 'USAGE'), (16, 26, 'PRODUCT_TYPE')]"
I'd like to get a gray ASUS dress please,search_product,"[(18, 22, 'COLOR'), (23, 27, 'BRAND'), (28, 33, 'PRODUCT_TYPE')]"
I'm searching for vintage sewing machines working Singer from the 1950s,search_product,"[(21, 45, 'PRODUCT_TYPE'), (46, 53, 'CONDITION'), (54, 60, 'BRAND'), (70, 75, 'ERA')]"
I need a Native Instruments Komplete Kontrol keyboard S61 MK2 version,search_product,"[(10, 28, 'BRAND'), (29, 45, 'MODEL'), (46, 54, 'PRODUCT_TYPE'), (55, 58, 'MODEL'), (59, 62, 'VERSION')]"
Does anyone sell a plastic sandals anyone?,search_product,"[(19, 26, 'MATERIAL'), (27, 34, 'PRODUCT_TYPE')]"
I want pre-owned Dyson speaker anyone?,search_product,"[(7, 16, 'CONDITION'), (17, 22, 'BRAND'), (23, 30, 'PRODUCT_TYPE')]"
I'm searching for Corsair Vengeance RGB DDR5 memory kits with 64GB in white,search_product,"[(21, 28, 'BRAND'), (29, 41, 'MODEL'), (42, 52, 'PRODUCT_TYPE'), (67, 71, 'CAPACITY'), (75, 80, 'COLOR')]"
I want a robot vacuum and mop combo that has self-emptying dock and LiDAR navigation,search_product,"[(9, 32, 'PRODUCT_TYPE'), (42, 59, 'FEATURE'), (64, 80, 'TECH')]"
Please find me a sunglasses under $500 any suggestions?,search_product,"[(17, 27, 'PRODUCT_TYPE'), (28, 38, 'PRICE_RANGE')]"
I want to buy a wood pillow please,search_product,"[(16, 20, 'MATERIAL'), (21, 27, 'PRODUCT_TYPE')]"
I'm looking for Vitamix sneakers recommendations?,search_product,"[(16, 23, 'BRAND'), (24, 32, 'PRODUCT_TYPE')]"
Looking for bike trainers smart with power meter accuracy for Zwift,search_product,"[(12, 25, 'PRODUCT_TYPE'), (26, 31, 'PRODUCT_TYPE'), (37, 57, 'FEATURE'), (62, 67, 'COMPATIBILITY')]"
mouse $50 to $200,search_product,"[(0, 5, 'PRODUCT_TYPE'), (6, 17, 'PRICE_RANGE')]"
ethernet boots any suggestions?,search_product,"[(0, 8, 'CONNECTIVITY'), (9, 14, 'PRODUCT_TYPE')]"
I need a travel phone case for sale,search_product,"[(9, 15, 'USAGE'), (16, 26, 'PRODUCT_TYPE')]"
I want a quality bike trainer smart controllable Bluetooth ANT+ for indoor cycling,search_product,"[(9, 16, 'TIER'), (17, 29, 'PRODUCT_TYPE'), (30, 48, 'FEATURE'), (49, 58, 'CONNECTIVITY'), (59, 63, 'CONNECTIVITY'), (68, 82, 'USAGE')]"
Anybody know where to get a dehumidifier 50 pints for basement use,search_product,"[(28, 40, 'PRODUCT_TYPE'), (41, 49, 'CAPACITY'), (54, 62, 'USAGE')]"
Anyone selling a beige monitor for sale,search_product,"[(17, 22, 'COLOR'), (23, 30, 'PRODUCT_TYPE')]"
I'm looking for a grey hoodie in refurbished condition,search_product,"[(18, 22, 'COLOR'), (23, 29, 'PRODUCT_TYPE'), (33, 44, 'CONDITION')]"
I want a Profitec Pro 500 espresso machine with PID and heat exchanger boiler,search_product,"[(9, 17, 'BRAND'), (18, 25, 'MODEL'), (26, 42, 'PRODUCT_TYPE'), (48, 51, 'FEATURE'), (56, 69, 'BOILER')]"
Do you have a excellent condition guitar recommendations?,search_product,"[(14, 33, 'CONDITION'), (34, 40, 'PRODUCT_TYPE')]"
Please find me a Thunderbolt notebook any suggestions?,search_product,"[(17, 28, 'CONNECTIVITY'), (29, 37, 'PRODUCT_TYPE')]"
Do you have a shockproof jacket recommendations?,search_product,"[(14, 24, 'FEATURE'), (25, 31, 'PRODUCT_TYPE')]"
I have been searching for a dumbbells between $100 and $300,search_product,"[(28, 37, 'PRODUCT_TYPE'), (38, 59, 'PRICE_RANGE')]"
My wife wants a foldable running shoes,search_product,"[(16, 24, 'FEATURE'), (25, 38, 'PRODUCT_TYPE')]"
Can you show me a streaming leggings please,search_product,"[(18, 27, 'USAGE'), (28, 36, 'PRODUCT_TYPE')]"
Show me a waterproof monitor please,search_product,"[(10, 20, 'FEATURE'), (21, 28, 'PRODUCT_TYPE')]"
We want to find a microphone under $100,search_product,"[(18, 28, 'PRODUCT_TYPE'), (29, 39, 'PRICE_RANGE')]"
Where can I find a coral sunglasses any suggestions?,search_product,"[(19, 24, 'COLOR'), (25, 35, 'PRODUCT_TYPE')]"
I need an open box Samsung Galaxy S24 Ultra 512GB in titanium gray,search_product,"[(12, 20, 'CONDITION'), (21, 28, 'BRAND'), (29, 45, 'MODEL'), (46, 51, 'STORAGE'), (55, 68, 'COLOR')]"
I'm looking for pickleball paddles carbon fiber midweight with long handle,search_product,"[(17, 35, 'PRODUCT_TYPE'), (36, 48, 'MATERIAL'), (49, 58, 'WEIGHT'), (64, 75, 'FEATURE')]"
I'd like to get a turquoise JBL sneakers recommendations?,search_product,"[(18, 27, 'COLOR'), (28, 31, 'BRAND'), (32, 40, 'PRODUCT_TYPE')]"
I'm looking for a cotton drone any suggestions?,search_product,"[(18, 24, 'MATERIAL'), (25, 30, 'PRODUCT_TYPE')]"
I need orange sneakers recommendations?,search_product,"[(7, 13, 'COLOR'), (14, 22, 'PRODUCT_TYPE')]"
I'm searching for a gaming PC with an RTX 4080 graphics card and 32GB RAM,search_product,"[(22, 31, 'PRODUCT_TYPE'), (40, 48, 'GPU'), (49, 62, 'COMPONENT'), (67, 73, 'RAM')]"
I want an outdoor pizza oven wood fired portable for backyard entertaining,search_product,"[(10, 30, 'PRODUCT_TYPE'), (31, 41, 'FUEL'), (42, 50, 'FEATURE'), (55, 77, 'USAGE')]"
I'm looking for a NAS storage device 4 bay Synology RAID capable,search_product,"[(17, 35, 'PRODUCT_TYPE'), (36, 41, 'SIZE'), (42, 50, 'BRAND'), (51, 63, 'FEATURE')]"
Looking for silver mouse recommendations?,search_product,"[(12, 18, 'COLOR'), (19, 24, 'PRODUCT_TYPE')]"
Do you carry toilet repair kits complete with flapper fill valve and seal,search_product,"[(13, 31, 'PRODUCT_TYPE'), (32, 40, 'PRODUCT_TYPE'), (46, 53, 'COMPONENT'), (54, 64, 'COMPONENT'), (69, 73, 'COMPONENT')]"
Please find me home weather stations wireless with rain gauge and UV index,search_product,"[(15, 36, 'PRODUCT_TYPE'), (37, 45, 'CONNECTIVITY'), (51, 61, 'FEATURE'), (66, 74, 'FEATURE')]"
I'm searching for a backpack below $30 recommendations?,search_product,"[(20, 28, 'PRODUCT_TYPE'), (29, 38, 'PRICE_RANGE')]"
My daughter wants a green plastic backpack brand new,search_product,"[(20, 25, 'COLOR'), (26, 33, 'MATERIAL'), (34, 42, 'PRODUCT_TYPE'), (43, 52, 'CONDITION')]"
Looking for a yellow LG blanket recommendations?,search_product,"[(14, 20, 'COLOR'), (21, 23, 'BRAND'), (24, 31, 'PRODUCT_TYPE')]"
I really need a refurbished ivory leggings for kids,search_product,"[(16, 27, 'CONDITION'), (28, 33, 'COLOR'), (34, 42, 'PRODUCT_TYPE'), (47, 51, 'USAGE')]"
forest green smartwatch any suggestions?,search_product,"[(0, 12, 'COLOR'), (13, 23, 'PRODUCT_TYPE')]"
I need a bike helmet MIPS equipped aero design in medium size white,search_product,"[(10, 21, 'PRODUCT_TYPE'), (22, 35, 'FEATURE'), (36, 47, 'STYLE'), (51, 57, 'SIZE'), (63, 68, 'COLOR')]"
I need to find a baby stroller travel system with car seat lightweight,search_product,"[(17, 41, 'PRODUCT_TYPE'), (47, 55, 'INCLUSIONS'), (56, 67, 'WEIGHT')]"
Please show me a fitness tracker twin please,search_product,"[(17, 32, 'PRODUCT_TYPE'), (33, 37, 'SIZE')]"
Show me vintage neon signs custom made for home bars and man caves,search_product,"[(8, 27, 'PRODUCT_TYPE'), (28, 39, 'FEATURE'), (44, 53, 'USAGE'), (58, 67, 'USAGE')]"
I'm searching for complete embossing supplies with heat gun and powders,search_product,"[(21, 48, 'PRODUCT_TYPE'), (54, 62, 'INCLUSIONS'), (67, 74, 'INCLUSIONS')]"
I'd like to get a pillow small any suggestions?,search_product,"[(18, 24, 'PRODUCT_TYPE'), (25, 30, 'SIZE')]"
I'm searching for vintage bar cart brass and glass tiered art deco style,search_product,"[(21, 38, 'PRODUCT_TYPE'), (39, 44, 'MATERIAL'), (49, 54, 'MATERIAL'), (55, 61, 'FEATURE'), (62, 76, 'STYLE')]"
Please find me a leggings below $30 if possible,search_product,"[(17, 25, 'PRODUCT_TYPE'), (26, 35, 'PRICE_RANGE')]"
Please show me a mouse size 12 any suggestions?,search_product,"[(17, 22, 'PRODUCT_TYPE'), (23, 30, 'SIZE')]"
Do you have bar stools swivel adjustable height counter with footrest,search_product,"[(12, 22, 'PRODUCT_TYPE'), (23, 29, 'FEATURE'), (30, 47, 'FEATURE'), (48, 55, 'SIZE'), (61, 69, 'FEATURE')]"
Please find me complete screen printing kits with exposure unit press,search_product,"[(15, 43, 'PRODUCT_TYPE'), (49, 62, 'INCLUSIONS'), (63, 68, 'INCLUSIONS')]"
I'm looking for a GoPro Hero 12 Black action camera with 5.3K video and waterproof body,search_product,"[(18, 23, 'BRAND'), (24, 37, 'MODEL'), (38, 51, 'PRODUCT_TYPE'), (57, 61, 'RESOLUTION'), (72, 82, 'FEATURE')]"
I'm searching for smart door locks with keypad fingerprint and app control,search_product,"[(21, 37, 'PRODUCT_TYPE'), (43, 49, 'FEATURE'), (50, 61, 'FEATURE'), (66, 77, 'FEATURE')]"
Do you have any cameras in the 1000 to 1500 price range for beginners,search_product,"[(17, 24, 'PRODUCT_TYPE'), (32, 52, 'PRICE_RANGE'), (57, 66, 'SKILL_LEVEL')]"
I want a HDMI gaming laptop in good condition,search_product,"[(9, 13, 'CONNECTIVITY'), (14, 27, 'PRODUCT_TYPE')]"
Could you help me find a The North Face charger waterproof below $30,search_product,"[(25, 39, 'BRAND'), (40, 47, 'PRODUCT_TYPE'), (48, 58, 'FEATURE'), (59, 68, 'PRICE_RANGE')]"
My wife wants a like new drone please,search_product,"[(16, 24, 'CONDITION'), (25, 30, 'PRODUCT_TYPE')]"
We want to find a desk lamp large any suggestions?,search_product,"[(18, 27, 'PRODUCT_TYPE'), (28, 33, 'SIZE')]"
My daughter wants a pre-owned vacuum cleaner in good condition,search_product,"[(20, 29, 'CONDITION'), (30, 44, 'PRODUCT_TYPE')]"
Can I see a excellent condition charger,search_product,"[(12, 31, 'CONDITION'), (32, 39, 'PRODUCT_TYPE')]"
Searching for a Apple backpack please,search_product,"[(16, 21, 'BRAND'), (22, 30, 'PRODUCT_TYPE')]"
I'm searching for a dumbbells 55 inch for sale,search_product,"[(20, 29, 'PRODUCT_TYPE'), (30, 37, 'SIZE')]"
Can you show me a everyday coffee maker,search_product,"[(18, 26, 'USAGE'), (27, 39, 'PRODUCT_TYPE')]"
I want a white Nikon tablet any suggestions?,search_product,"[(9, 14, 'COLOR'), (15, 20, 'BRAND'), (21, 27, 'PRODUCT_TYPE')]"
My husband is looking for a silicone tablet please,search_product,"[(28, 36, 'MATERIAL'), (37, 43, 'PRODUCT_TYPE')]"
I'm looking for a certified refurbished Columbia speaker,search_product,"[(18, 39, 'CONDITION'), (40, 48, 'BRAND'), (49, 56, 'PRODUCT_TYPE')]"
Looking for complete pottery wheel kits electric with clay and tools included,search_product,"[(12, 37, 'PRODUCT_TYPE'), (38, 46, 'PRODUCT_TYPE'), (52, 56, 'INCLUSIONS'), (61, 75, 'INCLUSIONS')]"
I've been looking for a ceramic smartwatch,search_product,"[(24, 31, 'MATERIAL'), (32, 42, 'PRODUCT_TYPE')]"
certified refurbished wireless headphones,search_product,"[(0, 21, 'CONDITION'), (22, 41, 'PRODUCT_TYPE')]"
Looking for sleeping bags rated to negative 20 degrees down insulation,search_product,"[(12, 25, 'PRODUCT_TYPE'), (36, 54, 'TEMP_RATING'), (55, 70, 'MATERIAL')]"
I'm searching for lab grown diamond engagement rings 1.5 carat solitaire,search_product,"[(21, 55, 'PRODUCT_TYPE'), (56, 66, 'SIZE'), (67, 75, 'STYLE')]"
Searching for a jacket below $30 please,search_product,"[(16, 22, 'PRODUCT_TYPE'), (23, 32, 'PRICE_RANGE')]"
everyday desk lamp any suggestions?,search_product,"[(0, 8, 'USAGE'), (9, 18, 'PRODUCT_TYPE')]"
Help me find titanium bicycle in good condition,search_product,"[(13, 21, 'MATERIAL'), (22, 29, 'PRODUCT_TYPE')]"
I'm looking for a sunglasses between $50 and $100,search_product,"[(18, 28, 'PRODUCT_TYPE'), (29, 49, 'PRICE_RANGE')]"
My husband is looking for a smartphone under $100 for sale,search_product,"[(28, 38, 'PRODUCT_TYPE'), (39, 49, 'PRICE_RANGE')]"
I want smart light bulbs color changing that work with Matter protocol,search_product,"[(9, 26, 'PRODUCT_TYPE'), (27, 41, 'FEATURE'), (57, 72, 'PROTOCOL')]"
Can you find me grab bars ADA compliant 24 inch stainless steel decorative,search_product,"[(19, 28, 'PRODUCT_TYPE'), (29, 42, 'CERTIFICATION'), (43, 50, 'SIZE'), (51, 66, 'MATERIAL'), (67, 77, 'STYLE')]"
I'm looking for a jacket XXL anyone?,search_product,"[(18, 24, 'PRODUCT_TYPE'), (25, 28, 'SIZE')]"
